rok,dziedzina,poczta,wojewodztwo,Longitude,Latitude
2010,plastyka,Nowy Sącz,małopolskie,20.715,49.617
2010,informatyka,Gliwice,śląskie,18.671,50.294
2010,biologia,Bielsk Podlaski,podlaskie,23.187,52.765
2010,historia,Świdwin,zachodniopomorskie,15.776,53.776
2010,plastyka,Warszawa,mazowieckie,21.146,52.238
2010,informatyka,Przysucha,mazowieckie,20.642,51.346
2010,matematyka,Rzeszów,podkarpackie,22.058,50.032
2010,matematyka,Łódź,łódzkie,19.456,51.759
2010,geografia,Słupsk,pomorskie,17.028,54.464
2010,biologia,Łomża,podlaskie,22.059,53.178
2010,historia,Łódź,łódzkie,19.472,51.772
2010,fizyka,Osielsko,kujawsko-pomorskie,18.096,53.187
2010,matematyka,Warszawa,mazowieckie,21.180,52.190
2010,chemia,Bielsko-Biała,śląskie,19.058,49.822
2010,humanistyka,Wojaszówka,podkarpackie,21.711,49.777
2010,muzyka,Warszawa,mazowieckie,20.952,52.273
2010,matematyka,Pilica,śląskie,19.683,50.487
2010,muzyka,Poznań,wielkopolskie,16.925,52.433
2010,biologia,Białystok,podlaskie,23.144,53.112
2010,plastyka,Piastów,mazowieckie,20.840,52.185
2010,muzyka,Katowice,śląskie,19.023,50.276
2010,geografia,Malanów,wielkopolskie,18.374,51.956
2010,biologia,Lututów,łódzkie,18.455,51.354
2010,biologia,Ełk,,22.361,53.846
2010,matematyka,Rzekuń,mazowieckie,21.651,53.046
2010,humanistyka,Jaworzno,,19.350,50.172
2010,matematyka,Warszawa,mazowieckie,21.058,52.227
2010,muzyka,Poznań,wielkopolskie,16.899,52.413
2010,fizyka,Łódź,łódzkie,19.472,51.772
2010,muzyka,Wrocław,dolnośląskie,17.029,51.103
2010,matematyka,Lublin,lubelskie,22.543,51.261
2010,astronomia,Białystok,podlaskie,23.144,53.112
2010,balet,Nadarzyn-Wolica 126,,19.145,51.919
2010,chemia,Brzeszcze,małopolskie,19.151,49.991
2010,fizyka,Gogolin,opolskie,18.027,50.492
2010,matematyka,Suwałki,podlaskie,22.931,54.112
2010,matematyka,Strzelce Opolskie,opolskie,18.227,50.518
2010,muzyka,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2010,matematyka,Tymbark,małopolskie,20.317,49.737
2010,humanistyka,Rąbino,zachodniopomorskie,15.949,53.841
2010,muzyka,Suchy Las,wielkopolskie,16.840,52.513
2010,filozofia,Szczecin,zachodniopomorskie,14.590,53.469
2010,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2010,geografia,Łódź,łódzkie,19.456,51.759
2010,plastyka,Raciborowice Górne,dolnośląskie,15.705,51.227
2010,matematyka,Białystok,podlaskie,23.144,53.112
2010,matematyka,Opole,opolskie,17.977,50.673
2010,matematyka,Ełk,,22.361,53.846
2010,plastyka,Kraków,małopolskie,19.883,50.074
2010,historia,Kalisz,wielkopolskie,18.085,51.767
2010,fizyka,Warszawa,mazowieckie,21.058,52.227
2010,matematyka,Brzeźnica,małopolskie,19.632,49.950
2010,plastyka,Częstochowa,śląskie,19.120,50.812
2010,humanistyka,Warszawa,mazowieckie,20.952,52.273
2010,chemia,Oświęcim,małopolskie,19.210,50.034
2010,muzyka,Tarnów,małopolskie,20.986,50.012
2010,humanistyka,Dębowa Kłoda,lubelskie,23.078,51.587
2010,chemia,Rawa Mazowiecka,łódzkie,20.256,51.766
2010,fizyka,Kłomnice,śląskie,19.384,50.885
2010,biologia,Oświęcim,małopolskie,19.210,50.034
2010,fizyka,Warszawa,mazowieckie,21.180,52.190
2010,muzyka,Kluczbork,opolskie,18.218,50.972
2010,matematyka,Rzeszów,podkarpackie,22.058,50.032
2010,muzyka,Zielona Góra,lubuskie,15.522,51.943
2010,muzyka,Żory,śląskie,18.701,50.045
2010,plastyka,Warszawa,mazowieckie,20.952,52.273
2010,historia,Rzeszów,podkarpackie,22.058,50.032
2010,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2010,muzyka,Lublin,lubelskie,22.543,51.261
2010,muzyka,Siechnice,dolnośląskie,17.157,51.039
2010,biologia,Barany,warmińsko-mazurskie,22.333,53.788
2010,muzyka,Warszawa,mazowieckie,21.180,52.190
2010,muzyka,Warszawa,mazowieckie,21.003,52.238
2010,balet,Gdańsk,pomorskie,18.611,54.387
2010,fizyka,Tychy,śląskie,19.020,50.122
2010,historia,Gliwice,śląskie,18.671,50.294
2010,matematyka,Bolesławiec,dolnośląskie,15.566,51.266
2010,matematyka,Dębica,podkarpackie,21.412,50.052
2010,chemia,Mieszkowice,zachodniopomorskie,14.454,52.788
2010,muzyka,Harta,podkarpackie,22.204,49.859
2010,muzyka,Lublin,lubelskie,22.543,51.261
2010,biologia,Żary,lubuskie,15.137,51.642
2010,muzyka,Radom,mazowieckie,21.147,51.403
2010,informatyka,Gliwice,śląskie,18.671,50.294
2010,biologia,Wodzisław Śląski,śląskie,18.472,50.003
2010,chemia,Zawiercie,śląskie,19.417,50.488
2010,matematyka,Katowice,śląskie,19.023,50.276
2010,muzyka,Warszawa,mazowieckie,21.180,52.190
2010,matematyka,Katowice,śląskie,19.023,50.276
2010,chemia,Gliwice,śląskie,18.671,50.294
2010,matematyka,Ustroń,śląskie,18.812,49.720
2010,fizyka,Gliwice,śląskie,18.671,50.294
2010,matematyka,Czaniec,śląskie,19.253,49.850
2010,fizyka,Częstochowa,śląskie,19.120,50.812
2010,historia,Katowice,śląskie,19.023,50.276
2010,muzyka,Poznań,wielkopolskie,16.899,52.413
2010,plastyka,Iwiec,kujawsko-pomorskie,18.097,53.527
2010,biologia,Włodowice,śląskie,19.459,50.559
2010,chemia,Rydułtowy,śląskie,18.417,50.058
2010,informatyka,Lubaczów,podkarpackie,23.139,50.156
2010,matematyka,Małkinia Górna,mazowieckie,22.032,52.725
2010,historia,Toruń,kujawsko-pomorskie,18.598,53.014
2010,muzyka,Jamno,zachodniopomorskie,16.168,54.245
2010,muzyka,Kolbudy,pomorskie,18.463,54.257
2010,fizyka,Sanok,podkarpackie,22.206,49.555
2010,fizyka,Krosno,podkarpackie,21.766,49.682
2010,chemia,Kalwaria Zebrzydowska,małopolskie,19.665,49.875
2010,biologia,Przemyśl,podkarpackie,22.768,49.784
2010,informatyka,Warszawa,mazowieckie,20.952,52.273
2010,chemia,Rzeszów,podkarpackie,22.058,50.032
2010,muzyka,Kraków,małopolskie,19.943,50.062
2010,plastyka,Iwiec,kujawsko-pomorskie,18.097,53.527
2010,muzyka,Zbrosławice,śląskie,18.708,50.407
2010,fizyka,Warszawa,mazowieckie,21.180,52.190
2010,matematyka,Opole,opolskie,17.977,50.673
2010,plastyka,Nowy Sącz,małopolskie,20.715,49.617
2010,muzyka,Poznań,wielkopolskie,16.899,52.413
2010,plastyka,Kaniów,śląskie,19.066,49.905
2010,biologia,Szczecin,zachodniopomorskie,14.590,53.469
2010,humanistyka,Inowrocław,kujawsko-pomorskie,18.256,52.799
2010,matematyka,Rzeszów,podkarpackie,22.058,50.032
2010,matematyka,Żabia Wola,mazowieckie,20.672,52.001
2010,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2010,chemia,Bieździedza,podkarpackie,21.500,49.804
2010,matematyka,Tomaszów Maz.,łódzkie,20.009,51.531
2010,biologia,Brzeziny Kolonia,śląskie,19.126,50.740
2010,humanistyka,Błotnica Strzelecka,opolskie,18.409,50.489
2010,historia,Łańcut,podkarpackie,22.257,50.078
2010,humanistyka,Police,zachodniopomorskie,14.559,53.510
2010,balet,Sulejówek,mazowieckie,21.269,52.252
2010,nauki społeczne,Krosno,podkarpackie,21.766,49.682
2010,informatyka,Skierniewice,łódzkie,20.158,51.955
2010,humanistyka,Poznań,wielkopolskie,16.925,52.433
2010,matematyka,Kraków,małopolskie,19.943,50.062
2010,plastyka,"Ksawerów, Wola Zaradzyńska",łódzkie,19.419,51.678
2010,chemia,Zagórz,podkarpackie,22.273,49.494
2010,chemia,Sanok,podkarpackie,22.206,49.555
2010,biologia,Pyskowice,śląskie,18.635,50.396
2010,matematyka,Orzesze,śląskie,18.776,50.144
2010,fizyka,Kowala,mazowieckie,21.110,51.314
2010,muzyka,Zielona Góra,lubuskie,15.522,51.943
2010,muzyka,Kielce,świętokrzyskie,20.639,50.842
2010,matematyka,Niemcz,kujawsko-pomorskie,18.035,53.192
2010,muzyka,Warszawa,mazowieckie,21.003,52.238
2010,fizyka,Niemcz,kujawsko-pomorskie,18.035,53.192
2010,biologia,Kędzierzyn-Koźle,,18.238,50.355
2010,muzyka,Babimost,lubuskie,15.725,52.132
2010,muzyka,Tychy,śląskie,19.020,50.122
2010,muzyka,Kończyce Wielkie,śląskie,18.644,49.835
2010,matematyka,Gryfice,zachodniopomorskie,15.200,53.917
2010,biologia,Grudziądz,kujawsko-pomorskie,18.754,53.484
2010,muzyka,Kraków,małopolskie,19.883,50.074
2010,matematyka,Ozimek,opolskie,18.237,50.699
2010,biologia,Bulowice,małopolskie,19.291,49.876
2010,chemia,Szczecin,zachodniopomorskie,14.667,53.377
2010,biologia,Bełchatów,łódzkie,19.356,51.369
2010,informatyka,Tychy,śląskie,19.020,50.122
2010,nauki społeczne,Wilamowice,śląskie,19.157,49.921
2010,informatyka,Knurów,śląskie,18.644,50.212
2010,biologia,Horyniec Zdrój,podkarpackie,23.348,50.199
2010,filozofia,Katowice,śląskie,19.023,50.276
2010,muzyka,Sławno,zachodniopomorskie,16.691,54.354
2010,fizyka,Katowice,śląskie,19.023,50.276
2010,nauki społeczne,Łódź,łódzkie,19.456,51.759
2010,muzyka,Stargard Szczeciński,zachodniopomorskie,15.033,53.375
2010,chemia,Zakopane,małopolskie,19.950,49.299
2010,plastyka,Puławy,lubelskie,21.969,51.416
2010,muzyka,Zakrzew,mazowieckie,21.030,51.450
2010,matematyka,Białe Błota,kujawsko-pomorskie,17.907,53.083
2010,muzyka,Wrocław,dolnośląskie,16.917,51.124
2010,muzyka,Pleszew,wielkopolskie,17.784,51.886
2010,muzyka,Nowy Targ,małopolskie,20.032,49.477
2010,muzyka,Warszawa,mazowieckie,21.180,52.190
2010,matematyka,Dywity,warmińsko-mazurskie,20.488,53.894
2010,matematyka,Katowice,śląskie,19.023,50.276
2010,astronomia,Truskolasy,śląskie,18.829,50.860
2010,plastyka,Warszawa,mazowieckie,21.146,52.238
2011,fizyka,Opole,opolskie,17.977,50.673
2011,chemia,Łęczyca,łódzkie,19.200,52.060
2011,balet,Elbląg,warmińsko-mazurskie,19.404,54.156
2011,matematyka,Żywiec,śląskie,19.182,49.691
2011,humanistyka,Żywiec,śląskie,19.182,49.691
2011,humanistyka,Mikołów,śląskie,18.904,50.179
2011,matematyka,Błaszki,łódzkie,18.474,51.645
2011,matematyka,Gliwice,śląskie,18.671,50.294
2011,humanistyka,Gać,podkarpackie,22.384,50.023
2011,matematyka,Warszawa,mazowieckie,21.180,52.190
2011,humanistyka,Oława,dolnośląskie,17.292,50.946
2011,biologia,Łańcut,podkarpackie,22.257,50.078
2011,fizyka,Warszawa,mazowieckie,21.180,52.190
2011,astronomia,Wieliczka,małopolskie,20.065,49.987
2011,historia,Sierpc,mazowieckie,19.677,52.855
2011,matematyka,Kędzierzyn-Koźle,,18.238,50.355
2011,humanistyka,Bytom,śląskie,18.916,50.348
2011,fizyka,Przyszowice,śląskie,18.746,50.248
2011,informatyka,Latchorzew,mazowieckie,20.842,52.252
2011,matematyka,Bielsko-Biała,śląskie,19.058,49.822
2011,matematyka,Warszawa Wesoła,mazowieckie,21.225,52.233
2011,muzyka,Toruń,kujawsko-pomorskie,18.598,53.014
2011,matematyka,Człuchów,pomorskie,17.359,53.667
2011,chemia,Sanok,podkarpackie,22.206,49.555
2011,matematyka,Sanok,podkarpackie,22.206,49.555
2011,informatyka,Zielona Góra,lubuskie,15.522,51.943
2011,matematyka,Biała Podlaska,lubelskie,23.145,52.039
2011,matematyka,Ostrów Mazowiecka,mazowieckie,21.879,52.800
2011,matematyka,Sopot,pomorskie,18.508,54.442
2011,astronomia,Włocławek,kujawsko-pomorskie,19.068,52.648
2011,matematyka,Wasilków,podlaskie,23.208,53.199
2011,biologia,Międzybór,mazowieckie,20.486,52.062
2011,informatyka,Warszawa,mazowieckie,21.012,52.230
2011,matematyka,Gdańsk,pomorskie,18.611,54.387
2011,fizyka,Daszewice,wielkopolskie,16.934,52.304
2011,matematyka,Tarnowskie Góry,śląskie,18.863,50.424
2011,fizyka,Mąkowarsko,kujawsko-pomorskie,17.827,53.396
2011,matematyka,Kraków,małopolskie,19.945,50.065
2011,informatyka,Leszno,wielkopolskie,16.594,51.842
2011,technika,Olsztyn,warmińsko-mazurskie,20.469,53.761
2011,matematyka,Jaworzno,,19.350,50.172
2011,matematyka,Jarosław,podkarpackie,22.678,50.016
2011,matematyka,Katowice,śląskie,19.023,50.276
2011,matematyka,Skórzec,mazowieckie,22.095,52.097
2011,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,informatyka,Jasło,podkarpackie,21.472,49.745
2011,matematyka,Warszawa,mazowieckie,21.180,52.190
2011,informatyka,Radomyśl Wielki,podkarpackie,21.261,50.209
2011,astronomia,Łomża,podlaskie,22.059,53.178
2011,informatyka,Józefów,mazowieckie,21.235,52.137
2011,matematyka,Wieliczka,małopolskie,20.065,49.987
2011,matematyka,Zamość,kujawsko-pomorskie,17.721,52.995
2011,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
2011,informatyka,Giżycko,warmińsko-mazurskie,21.767,54.036
2011,matematyka,Puławy,lubelskie,21.969,51.416
2011,chemia,Szczecin,zachodniopomorskie,14.590,53.469
2011,fizyka,Warszawa,mazowieckie,21.180,52.190
2011,matematyka,Jasło,podkarpackie,21.472,49.745
2011,matematyka,Leszno,wielkopolskie,16.594,51.842
2011,matematyka,Rzeszów,podkarpackie,22.058,50.032
2011,fizyka,Łoniów,świętokrzyskie,21.517,50.571
2011,matematyka,Katowice,śląskie,19.023,50.276
2011,informatyka,Wrocław,dolnośląskie,16.917,51.124
2011,informatyka,Mielec,podkarpackie,21.424,50.287
2011,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,matematyka,Giżycko,warmińsko-mazurskie,21.767,54.036
2011,fizyka,Dziećmorowice,dolnośląskie,16.349,50.775
2011,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,biologia,Korsze,warmińsko-mazurskie,21.134,54.176
2011,fizyka,Warszawa,mazowieckie,21.180,52.190
2011,matematyka,Głubczyce,opolskie,17.826,50.198
2011,humanistyka, Toruń,kujawsko-pomorskie,18.598,53.014
2011,matematyka,Inowrocław,kujawsko-pomorskie,18.256,52.799
2011,matematyka,Włocławek,kujawsko-pomorskie,19.068,52.648
2011,matematyka,Nowy Sącz,małopolskie,20.715,49.617
2011,matematyka,Łapy,podlaskie,22.884,52.991
2011,fizyka,Andrychów,małopolskie,19.338,49.852
2011,fizyka,Szubin,kujawsko-pomorskie,17.721,52.995
2011,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,matematyka,Sękowa,małopolskie,21.228,49.604
2011,historia,Gdynia,pomorskie,18.509,54.526
2011,matematyka,Strzelce Opolskie,opolskie,18.227,50.518
2011,matematyka,Sandomierz,świętokrzyskie,21.750,50.682
2011,matematyka,Skała,małopolskie,19.864,50.214
2011,muzyka,Suwałki,podlaskie,22.931,54.112
2011,humanistyka,Jarosław,podkarpackie,22.678,50.016
2011,muzyka,Kuźnica,podlaskie,23.596,53.499
2011,chemia,Knurów,śląskie,18.644,50.212
2011,muzyka,Olsztyn,warmińsko-mazurskie,20.469,53.761
2011,chemia,Koszalin,zachodniopomorskie,16.226,54.187
2011,fizyka,Lublin,lubelskie,22.543,51.261
2011,geografia,Bielsko-Biała,śląskie,19.058,49.822
2011,muzyka,Pamiątkowo,wielkopolskie,16.697,52.561
2011,muzyka,Lublin,lubelskie,22.543,51.261
2011,muzyka,Ożarów Mazowiecki,mazowieckie,20.797,52.210
2011,biologia,Zawiercie,śląskie,19.417,50.488
2011,wielokierunkowe,Dąbrowa Tarnowska,małopolskie,20.986,50.153
2011,fizyka,Ruda,podkarpackie,21.343,50.184
2011,matematyka,Warszawa,mazowieckie,20.952,52.273
2011,chemia,Janów Lubelski,lubelskie,22.425,50.663
2011,biologia,Tuszyn,łódzkie,19.544,51.586
2011,plastyka,Toruń,kujawsko-pomorskie,18.598,53.014
2011,plastyka,Przygodzice,wielkopolskie,17.837,51.572
2011,plastyka,Przygodzice,wielkopolskie,17.837,51.572
2011,muzyka,Bielsko-Biała,śląskie,19.058,49.822
2011,biologia,Rymanów Zdrój,podkarpackie,21.827,49.538
2011,biologia,Katowice,śląskie,19.023,50.276
2011,plastyka,Polkowice,dolnośląskie,16.052,51.502
2011,muzyka,Katowice,śląskie,19.023,50.276
2011,biologia,Dębno,zachodniopomorskie,14.702,52.746
2011,muzyka,Podwilk,małopolskie,19.739,49.547
2011,muzyka,Leszno,wielkopolskie,16.594,51.842
2011,muzyka,Leszno,wielkopolskie,16.594,51.842
2011,chemia,Szczecin,zachodniopomorskie,14.590,53.469
2011,biologia,Katowice,śląskie,19.023,50.276
2011,muzyka,Jaworzno,,19.350,50.172
2011,muzyka,Legnica,dolnośląskie,16.155,51.207
2011,muzyka,Polanka Wielka,małopolskie,19.326,49.985
2011,chemia,Kamesznica,śląskie,19.031,49.560
2011,biologia,Żary,lubuskie,15.137,51.642
2011,muzyka,Dobroń,łódzkie,19.247,51.637
2011,muzyka,Katowice,śląskie,19.023,50.276
2011,muzyka,Białystok,podlaskie,23.144,53.112
2011,muzyka,Rymanów,podkarpackie,21.868,49.576
2011,muzyka,Tychy,śląskie,19.020,50.122
2011,biologia,Grudziądz,kujawsko-pomorskie,18.754,53.484
2011,historia,Kolonia Wierzchowisko,śląskie,19.158,50.912
2011,plastyka,Warszawa,mazowieckie,21.180,52.190
2011,plastyka,Kaczorów gn. Bolków,dolnośląskie,15.959,50.910
2011,plastyka,Katowice,śląskie,19.023,50.276
2011,plastyka,Rychwałdek,śląskie,19.277,49.667
2011,chemia,Bytom,śląskie,18.916,50.348
2011,chemia,Łódź,łódzkie,19.472,51.772
2011,biologia,Człuchów,pomorskie,17.359,53.667
2011,wielokierunkowe,Gniezno,wielkopolskie,17.583,52.535
2011,fizyka,Tarnów,małopolskie,20.986,50.012
2011,biologia,Toruń,kujawsko-pomorskie,18.598,53.014
2011,fizyka,Gdynia,pomorskie,18.509,54.526
2011,geografia,Krosno,podkarpackie,21.766,49.682
2011,matematyka,Gdynia,pomorskie,18.509,54.526
2011,geografia,Sianów,zachodniopomorskie,16.398,54.216
2011,matematyka,Warszawa,mazowieckie,21.146,52.238
2011,fizyka,Elbląg,warmińsko-mazurskie,19.404,54.156
2011,chemia,Mieszkowice,zachodniopomorskie,14.454,52.788
2011,astronomia,Ełk,,22.361,53.846
2011,biologia,Ełk,,22.361,53.846
2011,chemia,Łódź,łódzkie,19.456,51.759
2011,biologia,Pruszcz,kujawsko-pomorskie,18.212,53.319
2011,chemia,Łódź,łódzkie,19.452,51.801
2011,biologia,Nowy Sącz,małopolskie,20.715,49.617
2011,chemia,Łańcut,podkarpackie,22.257,50.078
2011,muzyka,Miechów,małopolskie,20.030,50.340
2011,biologia,Kroczyce,śląskie,19.588,50.558
2011,muzyka,Warszawa,mazowieckie,21.180,52.190
2011,chemia,Mielec,podkarpackie,21.424,50.287
2011,biologia,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,matematyka,Kalisz,wielkopolskie,18.085,51.767
2011,plastyka,Jedlińsk,mazowieckie,21.142,51.527
2011,chemia,Radom,mazowieckie,21.147,51.403
2011,fizyka,Słupsk,pomorskie,17.028,54.464
2011,biologia,Mikołów,śląskie,18.904,50.179
2011,plastyka,Poniatowa,lubelskie,22.099,51.199
2011,plastyka,Bytom,śląskie,18.916,50.348
2011,historia,Jarosław,podkarpackie,22.678,50.016
2011,matematyka,Kamień Pomorski,zachodniopomorskie,14.819,53.934
2011,matematyka,Białystok,podlaskie,23.144,53.112
2011,biologia,Krasnobród,lubelskie,23.218,50.543
2011,geografia,Szczecin,zachodniopomorskie,14.590,53.469
2011,matematyka,Opole,opolskie,17.977,50.673
2011,nauki społeczne,Częstochowa,śląskie,19.120,50.812
2011,chemia,Rawa Mazowiecka,łódzkie,20.256,51.766
2011,fizyka,Łomża,podlaskie,22.059,53.178
2011,fizyka,Piaseczno,mazowieckie,20.971,52.060
2011,wielokierunkowe,Toruń,kujawsko-pomorskie,18.598,53.014
2011,chemia,Rydułtowy,śląskie,18.417,50.058
2011,muzyka,Legnica,dolnośląskie,16.155,51.207
2011,wielokierunkowe,Hażlach,śląskie,18.668,49.787
2011,historia,Kraków,małopolskie,19.943,50.062
2011,nauki społeczne,Zielona Góra,lubuskie,15.522,51.943
2011,chemia,Stara Niedziałka,mazowieckie,21.605,52.202
2011,humanistyka,Bielsko-Biała,śląskie,19.058,49.822
2011,filozofia,Biskupice Wielkopolskie,wielkopolskie,17.169,52.462
2011,nauki społeczne,Łódź,łódzkie,19.452,51.801
2011,filozofia,Wrocław,dolnośląskie,17.029,51.103
2011,filozofia,Radom,mazowieckie,21.147,51.403
2011,humanistyka,Olszewo-Borki,mazowieckie,21.409,53.081
2011,chemia,Bukowno,małopolskie,19.445,50.265
2011,matematyka,Świdnica,dolnośląskie,16.476,50.850
2011,fizyka,Trzebownisko,podkarpackie,22.060,50.098
2011,humanistyka,Starachowice,świętokrzyskie,21.071,51.037
2011,humanistyka,Katowice,śląskie,19.023,50.276
2011,biologia,Galewice,łódzkie,18.287,51.371
2011,muzyka,Słupno,mazowieckie,19.862,52.522
2011,muzyka,Kraków,małopolskie,19.943,50.062
2011,muzyka,Ruda Śląska,śląskie,18.856,50.256
2011,muzyka,Świerklaniec,śląskie,18.929,50.443
2011,matematyka,Komprachcice,opolskie,17.815,50.638
2011,fizyka,Warszawa,mazowieckie,21.146,52.238
2011,humanistyka,Warszawa,mazowieckie,21.180,52.190
2011,muzyka,Poznań,wielkopolskie,16.899,52.413
2011,humanistyka,Wolin,zachodniopomorskie,14.627,53.824
2011,matematyka,Radom,mazowieckie,21.147,51.403
2011,humanistyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,humanistyka,Radom,mazowieckie,21.147,51.403
2011,historia,Jedlicze,podkarpackie,21.652,49.703
2011,humanistyka,Jasło,podkarpackie,21.472,49.745
2011,fizyka,Wadowice,małopolskie,19.507,49.866
2011,chemia,Radom,mazowieckie,21.147,51.403
2011,humanistyka,Rzeszów,podkarpackie,22.058,50.032
2011,biologia,Ruda Śląska,śląskie,18.856,50.256
2011,biologia,Borówiec,wielkopolskie,17.049,52.293
2011,wielokierunkowe,Krosno,podkarpackie,21.766,49.682
2011,humanistyka,Wałbrzych,dolnośląskie,16.274,50.771
2011,matematyka,Szydłowiec,mazowieckie,20.861,51.228
2011,humanistyka,Piastów,mazowieckie,20.840,52.185
2011,chemia,Załom,zachodniopomorskie,14.730,53.437
2011,biologia,Długomiłowice,opolskie,18.149,50.280
2011,informatyka,Częstochowa,śląskie,19.120,50.812
2011,matematyka,Pyskowice,śląskie,18.635,50.396
2011,historia,Damnica,pomorskie,17.269,54.496
2011,humanistyka,Stalowa Wola,podkarpackie,22.054,50.583
2011,matematyka,Nadolice Małe,dolnośląskie,17.268,51.066
2011,muzyka,Gdańsk,pomorskie,18.611,54.387
2011,chemia,Żarów,dolnośląskie,16.511,50.947
2011,muzyka,Trzciana,podkarpackie,21.837,50.072
2011,chemia,Łódź,łódzkie,19.456,51.759
2011,matematyka,Opole,opolskie,17.977,50.673
2011,nauki społeczne,Łódź,łódzkie,19.456,51.759
2011,chemia,Szczecin,zachodniopomorskie,14.590,53.469
2011,biologia,Szydłów,świętokrzyskie,20.977,50.608
2011,muzyka,Mysłowice,śląskie,19.166,50.208
2011,muzyka,Zabrze,śląskie,18.786,50.325
2011,muzyka,Tychy,śląskie,19.020,50.122
2011,muzyka,Świątniki Górne,małopolskie,19.954,49.941
2011,chemia,Rzeszów,podkarpackie,22.058,50.032
2011,muzyka,Tomaszów Lubelski,lubelskie,23.416,50.447
2011,muzyka,Rzeszów,podkarpackie,22.058,50.032
2011,geografia,Puławy,lubelskie,21.969,51.416
2011,muzyka,Zgierz,łódzkie,19.406,51.855
2011,informatyka,Toruń,kujawsko-pomorskie,18.598,53.014
2011,historia,Sosnowiec,śląskie,19.176,50.267
2011,muzyka,Jaworzno,,19.350,50.172
2011,muzyka,Zgierz,łódzkie,19.406,51.855
2011,muzyka,Warszawa,mazowieckie,21.003,52.238
2011,muzyka,Kraków,małopolskie,19.943,50.062
2011,biologia,Grudziądz,kujawsko-pomorskie,18.754,53.484
2011,muzyka,Sosnowiec,śląskie,19.176,50.267
2011,muzyka,Poznań,wielkopolskie,16.899,52.413
2011,muzyka,Wrocław,dolnośląskie,17.002,51.085
2011,matematyka,Gdańsk,pomorskie,18.611,54.387
2011,fizyka,Przeworsk,podkarpackie,22.494,50.059
2011,muzyka,Gościcino,pomorskie,18.162,54.592
2011,matematyka,Grabowo,podlaskie,22.177,53.477
2011,geografia,Bolszewo,pomorskie,18.176,54.617
2011,geografia,Siemiatycze,podlaskie,22.822,52.444
2011,nauki społeczne,Bieslko-Biała,śląskie,19.058,49.822
2011,geografia,Tuchów,małopolskie,21.055,49.904
2011,muzyka,Oświęcim,małopolskie,19.210,50.034
2011,chemia,Szczecin,zachodniopomorskie,14.667,53.377
2011,chemia,Czaplinek,zachodniopomorskie,16.289,53.572
2011,muzyka,Włodawa,lubelskie,23.554,51.552
2011,muzyka,Bielsk Podlaski,podlaskie,23.187,52.765
2011,muzyka,Jasienica,mazowieckie,21.460,52.443
2011,muzyka,Ostrowiec Świętokrzyski,świętokrzyskie,21.385,50.930
2011,muzyka,Gdynia,pomorskie,18.509,54.526
2011,biologia,Gozdnica,lubuskie,15.098,51.436
2011,matematyka,Stasi Las,mazowieckie,21.031,52.524
2011,humanistyka,Bielsko-Biała,śląskie,19.058,49.822
2011,muzyka,Gdańsk,pomorskie,18.611,54.387
2011,informatyka,Jawor,dolnośląskie,16.186,51.055
2011,geografia,Gdynia,pomorskie,18.509,54.526
2011,plastyka,Puławy,lubelskie,21.969,51.416
2011,fizyka,Warszawa,mazowieckie,21.180,52.190
2011,muzyka,Bielsko-Biała,śląskie,19.058,49.822
2011,filozofia,Warszawa,mazowieckie,21.058,52.227
2011,muzyka,Nowy Targ,małopolskie,20.032,49.477
2011,plastyka,Bielsko-Biała,śląskie,19.058,49.822
2011,plastyka,Iwiec,kujawsko-pomorskie,18.097,53.527
2011,geografia,Głowienka,podkarpackie,21.744,49.640
2011,informatyka,Skierniewice,łódzkie,20.158,51.955
2011,fizyka,Tychy,śląskie,19.020,50.122
2011,matematyka,Białystok,podlaskie,23.144,53.112
2011,balet,Sulejówek,mazowieckie,21.269,52.252
2011,muzyka,Białystok,podlaskie,23.144,53.112
2011,chemia,Zagórz,podkarpackie,22.273,49.494
2011,matematyka,Rzeszów,podkarpackie,22.058,50.032
2011,historia,Komorniki,wielkopolskie,16.812,52.344
2011,muzyka,Żory,śląskie,18.701,50.045
2011,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,fizyka,Gliwice,śląskie,18.671,50.294
2011,plastyka,Żelechów,mazowieckie,21.864,51.798
2011,muzyka,Kielce,świętokrzyskie,20.639,50.842
2011,chemia,Zawiercie,śląskie,19.417,50.488
2011,informatyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2011,plastyka,Warszawa,mazowieckie,21.058,52.227
2011,informatyka,Lubaczów,podkarpackie,23.139,50.156
2011,historia,Nowy Sącz,małopolskie,20.715,49.617
